,Beta-decay energy (keV),Half life (years),Isotope,Beta-decay fraction,Average beta decay energy,Half life (seconds),Power density (W/g),Evaluation,Half life (log(years))
3050,-4014.9467,unknown,48Ti,0.0,unknown,unknown,unknown,0.0,0.0
3051,-10001.0,1.0457068978629552e-07,125Pr,0.0,unknown,3.3,unknown,0.0,-16.07340253695052
3052,12568.7005,9.791619134534946e-10,27Ne,1.0,unknown,0.0309,unknown,0.0,-20.744324100501395
3053,11199.0,1.901285268841737e-09,147I,0.0,unknown,0.06,unknown,0.0,-20.080735722182993
3054,15010.0,5.070094050244632e-10,82Ni,0.0,unknown,0.016,unknown,0.0,-21.402491562165313
3055,*,6.654498440946079e-09,285Fl,0.0,unknown,0.21,unknown,0.0,-18.827972753687625
3056,-2864.0151,0.0011978097193702942,187Ir,0.0,230,37800.0,1088.0458884326772,0.0,-6.727260623815277
3057,-2453.4692,0.0076791238877481184,111In,0.0,2.72,242334.72000000003,3.381321198986768,0.0,-4.869249815445976
3058,*,2.0597257079118815e-08,152Lu,0.0,unknown,0.6499999999999999,unknown,0.0,-17.698107921515412
3059,-7241.224,0.0004004106776180698,132Ce,0.0,unknown,12636.0,unknown,0.0,-7.82301984350098
3060,-10139.0,8.365655182903642e-10,108I,0.0,unknown,0.026399999999999996,unknown,0.0,-20.901716274252824
3061,-10175.2364,8.682536061043931e-07,69Se,0.0,unknown,27.399999999999995,unknown,0.0,-13.956781992028931
3062,*,3.263873044844982e-15,72Rb,0.0,unknown,1.03e-07,unknown,0.0,-33.35586185413973
3063,-8298.7493,1.3308996881892157e-06,83Zr,0.0,unknown,41.99999999999999,unknown,0.0,-13.529655387139588
3064,438.3762,0.014647501711156741,156Tb,0.0,4.84,462240.0,2.2444486695627432,0.0,-4.2234854897228935
3065,1582.203,0.01054072553045859,127Sb,1.0,55.8,332640.0,44.168466174603964,6.730949886123252e-15,-4.552508902331116
3066,-2893.2268,2.9786802545187214e-13,219Ac,0.0,unknown,9.4e-06,unknown,0.0,-28.84212587411127
3067,*,2.899460034983649e-11,167Pt,0.0,unknown,0.000915,unknown,0.0,-24.26391149811171
3068,-8764.963,2.7568636398205184e-09,214Th,0.0,unknown,0.087,unknown,0.0,-19.70917216575051
3069,3870.0,5.2475473420031935e-06,170Ho,1.0,unknown,165.59999999999997,unknown,0.0,-12.157749763471797
3070,3700.0,2.2181661469820262e-07,184Yb,0.0,unknown,6.999999999999999,unknown,0.0,-15.321414856367642
3071,-14323.0493,unknown,40Ca,0.0,unknown,unknown,unknown,0.0,0.0
3072,-21550.0,1.0266940451745378e-09,56Zn,0.0,unknown,0.0324,unknown,0.0,-20.69692186160681
3073,-16470.0,7.288260197226657e-08,84Mo,0.0,unknown,2.2999999999999994,unknown,0.0,-16.43441588248785
3074,*,4.119451415823763e-10,46Fe,0.0,unknown,0.013,unknown,0.0,-21.610130926943555
3075,-7263.5308,2.224503764544832e-07,199At,0.0,unknown,7.019999999999999,unknown,0.0,-15.318561787385237
3076,-2809.285,0.00019621263974446725,202Bi,0.0,400,6192.0,10693.260105579227,0.0,-8.536311590153392
3077,-320.4441,2.2181661469820265e-14,216Fr,0.0,unknown,7e-07,unknown,0.0,-31.439510507325963
3078,-367.0,0.00014772986538900295,256Md,0.0,unknown,4661.999999999999,unknown,0.0,-8.820125185827253
3079,10987.704,7.034755494714426e-10,60Ti,1.0,unknown,0.022199999999999998,unknown,0.0,-21.074987995526858
3080,-8392.248,0.0004738763404061145,110Sn,0.0,2.84,14954.4,57.73023979219467,0.0,-7.654564155524834
3081,-1909.7458,0.008328815879534565,201Tl,0.0,7.6,262837.44,4.810458784570014,0.0,-4.788033984224221
3082,-5462.0,7.922021953507237e-14,223Np,0.0,unknown,2.4999999999999998e-06,unknown,0.0,-30.166544831513075
3083,-19340.0,6.686186528760108e-10,43Cr,0.0,unknown,0.0211,unknown,0.0,-21.125807243923074
3084,17800.0,1.109083073491013e-09,49Cl,0.0,unknown,0.034999999999999996,unknown,0.0,-20.61973222291568
3085,-2214.6629,7.281922579663852e-05,227Pa,0.0,unknown,2297.9999999999995,unknown,0.0,-9.527530547014255
3086,-3853.1403,1.8822724161533195e-05,165Yb,0.0,unknown,594.0,unknown,0.0,-10.88044568606031
3087,-8247.4488,4.3539432656475775e-05,130Ce,0.0,unknown,1374.0,unknown,0.0,-10.04184353264066
3088,-6378.6679,4.087763328009734e-05,180Os,0.0,6.7,1290.0,964.6120405815594,0.0,-10.104927508067238
3089,12130.0,8.397343270717671e-10,125Rh,1.0,unknown,0.026499999999999996,unknown,0.0,-20.897935551412917
3090,10320.0,1.109083073491013e-09,128Pd,1.0,unknown,0.034999999999999996,unknown,0.0,-20.61973222291568
3091,-5978.5623,1.4069510989428854e-05,203At,0.0,unknown,444.0,unknown,0.0,-11.17150044299073
3092,1235.8904,0.035400410677618066,126I,0.473,216.8,1117151.9999999998,51.50306735845779,3.890573021973118e-43,-3.341031857847043
3093,-320.264,unknown,97Mo,0.0,unknown,unknown,unknown,0.0,0.0
3094,1566.6838,1.774532917585621e-06,219At,0.064,unknown,55.99999999999999,unknown,0.0,-13.241973314687806
3095,17604.0,6.33761756280579e-11,38Mg,0.0,unknown,0.002,unknown,0.0,-23.481933103845147
3096,-4540.3012,9.75359342915811e-06,196Bi,0.0,unknown,307.79999999999995,unknown,0.0,-11.537874784018177
3097,4448.6112,1.3499125408776332e-06,160Eu,1.0,unknown,42.6,unknown,0.0,-13.515470752147632
3098,3080.0,1.026694045174538e-05,174Tm,1.0,unknown,324.0,unknown,0.0,-11.486581489630627
3099,-3737.3247,0.00025439196897102443,129Ba,0.0,unknown,8028.000000000001,unknown,0.0,-8.276634295506726
3100,-5966.2429,unknown,35Cl,0.0,unknown,unknown,unknown,0.0,0.0
3101,*,6.654498440946079e-11,191At,0.0,unknown,0.0021,unknown,0.0,-23.433142939675715
3102,-8216.5333,6.179177123735644e-07,185Tl,0.0,unknown,19.499999999999996,unknown,0.0,-14.296910539853254
3103,*,unknown,106I,0.0,unknown,unknown,unknown,0.0,0.0
3104,5119.5577,1.5210282150733894e-07,161Sm,1.0,unknown,4.8,unknown,0.0,-15.69870908750911
3105,4091.652,4.201840444140239e-06,216Bi,1.0,unknown,132.6,unknown,0.0,-12.379987927671193
3106,-3016.0,1.901285268841737e-06,269Bh,0.0,unknown,60.0,unknown,0.0,-13.172980443200855
3107,7560.0,9.506426344208684e-09,171Gd,0.0,unknown,0.3,unknown,0.0,-18.471297809748894
3108,*,9.506426344208685e-12,251Lr,0.0,unknown,0.00030000000000000003,unknown,0.0,-25.37905308873103
3109,163.9704,2.34e+19,96Zr,0.0,unknown,7.3844784e+26,unknown,0.0,44.599267696256476
3110,-8804.229,1.774532917585621e-06,180Pt,0.0,unknown,55.99999999999999,unknown,0.0,-13.241973314687806
3111,-7534.0866,4.563084645220169e-09,213Th,0.0,unknown,0.144,unknown,0.0,-19.20526698482909
3112,4440.1115,9.791619134534943e-07,68Cu,1.0,unknown,30.89999999999999,unknown,0.0,-13.836568821519256
3113,7635.0,9.918371485791061e-09,155Ce,1.0,unknown,0.313,unknown,0.0,-18.42887709386494
3114,3082.53,3.7170127005855954e-07,144Ba,1.0,unknown,11.729999999999999,unknown,0.0,-14.805175342757572
3115,-6805.3428,2.2371789996704436e-06,94Rh,0.0,unknown,70.6,unknown,0.0,-13.010294860923759
3116,*,4.436332293964052e-09,282Nh,0.0,unknown,0.13999999999999999,unknown,0.0,-19.23343786179579
3117,-562.6171,6.920678378583922e-06,128Cs,0.0,413,218.39999999999998,493236.5182326023,0.0,-11.880996761552206
3118,*,3.2321849570309526e-10,175Hg,0.0,unknown,0.010199999999999999,unknown,0.0,-21.852692564114868
3119,-10400.0,2.224503764544832e-06,142Gd,0.0,unknown,70.19999999999999,unknown,0.0,-13.01597669439119
3120,-3500.9828,3.802570537683474e-06,168Ta,0.0,unknown,120.0,unknown,0.0,-12.47983326264091
3121,-8534.6172,0.0016883413187314626,76Kr,0.0,1.41,53280.0,11.643813578559767,0.0,-6.384008700208685
3122,-4097.7606,0.0009662331736253709,101Pd,0.0,218.5,30492.000000000004,2372.4440799070953,0.0,-6.942105372314791
3123,5777.2167,2.978680254518721e-07,168Tb,1.0,unknown,9.399999999999999,unknown,0.0,-15.026615316146998
3124,1651.8861,4.019317058331432e-05,70Ga,0.9959,137.8,1268.3999999999999,51883.95198433557,2.343281241973314e-31,-10.121813462758764
3125,-10676.0,2.2149973382006237e-10,169Pt,0.0,unknown,0.0069900000000000006,unknown,0.0,-22.230599728159373
3126,-1917.4238,unknown,108Pd,0.0,unknown,unknown,unknown,0.0,0.0
3127,-6344.6913,7.605141075366948e-06,193Pb,0.0,unknown,240.0,unknown,0.0,-11.786686082080964
3128,-3882.0,8.004410981823712e-06,251Md,0.0,unknown,252.6,unknown,0.0,-11.735517795506565
3129,399.2685,0.0016084873374401095,240U,1.0,23,50760.0,63.13188838748465,2.8287199327095758e-21,-6.432461083594632
3130,4718.6736,6.65449844094608e-08,99Zr,1.0,unknown,2.1,unknown,0.0,-16.52538766069358
3131,6547.0,1.1280959261794305e-06,106Tc,1.0,unknown,35.599999999999994,unknown,0.0,-13.69497936756497
3132,-847.0,0.0009810631987223362,250Es,0.0,492.4,30959.999999999996,2127.3012063638125,0.0,-6.926873677719293
3133,2057.0,0.00621492128678987,247Pu,1.0,unknown,196128.0,unknown,0.0,-5.080802219137498
3134,-73.9972,1.1740436535097727e-13,213Po,0.0,8375.9,3.705e-06,1897069245.773476,0.0,-29.77315230463918
3135,7779.0,3.961010976753618e-09,112Mo,1.0,unknown,0.12499999999999999,unknown,0.0,-19.346766547102792
3136,*,3.644130098613329e-10,192At,0.0,unknown,0.011499999999999998,unknown,0.0,-21.73273324903589
3137,-1408.3152,0.00994277891854894,224Ra,0.0,5448.6,313770.24,2592.277214427433,0.0,-4.610908728115343
3138,9068.8037,9.538114432022713e-09,27Na,1.0,unknown,0.301,unknown,0.0,-18.467970019656217
3139,-1864.009,1.0583821329885667e-06,80Rb,0.0,1533,33.39999999999999,18987326.647502717,0.0,-13.758769105440301
3140,-6524.4888,unknown,39K,0.0,unknown,unknown,unknown,0.0,0.0
3141,-6937.0,3.168808781402895e-08,154Lu,0.0,unknown,0.9999999999999999,unknown,0.0,-17.267325005422958
3142,274.2911,3.31,174Lu,0.0,177,104455656.0,0.3256483046868726,0.0,1.1969481893889715
3143,1993.5,9.39234922807818e-05,185Ta,1.0,307,2963.9999999999995,18719.50808628003,1.1336742698141755e-28,-9.273030019006978
3144,-24197.0,3.961010976753618e-09,28S,0.0,unknown,0.12499999999999999,unknown,0.0,-19.346766547102792
3145,-5689.0,1.2928739828123811e-05,236Cm,0.0,unknown,408.0,unknown,0.0,-11.256057831018794
3146,3920.0,1.9012852688417368e-08,190Hf,0.0,unknown,0.6,unknown,0.0,-17.778150629188946
3147,-11026.0,1.80622100539965e-10,163Os,0.0,unknown,0.0057,unknown,0.0,-22.43461410956459
3148,16381.0765,3.6124420107993e-10,37Al,1.0,unknown,0.0114,unknown,0.0,-21.741466929004645
3149,6482.6122,3.9293228889395894e-07,51Sc,1.0,unknown,12.399999999999999,unknown,0.0,-14.749628532811965
3150,1310.9051,1248000000.0,40K,0.8928,560.64,3.93838848e+16,0.0,0.0,20.944808106893646
3151,*,1.8062210053996502e-12,249No,0.0,unknown,5.7e-05,unknown,0.0,-27.03978429555268
3152,-3135.3716,6.692524146322914e-06,255No,0.0,unknown,211.2,unknown,0.0,-11.914519453590849
3153,945.0271,3.02114229218952e-05,120Sb,0.0,2.95,953.4,861.9151699125414,0.0,-10.407290462652231
3154,10309.0,2.471670849494258e-09,115Tc,1.0,unknown,0.078,unknown,0.0,-19.8183714577155
3155,-1031.7798,0.012621492128678987,146Eu,0.0,200,398304.0,115.0055656821537,0.0,-4.372354193622252
3156,2679.2869,9.347985905138539e-07,80Ge,1.0,unknown,29.499999999999996,unknown,0.0,-13.882934742077182
3157,-3707.6637,1.6794686541435342e-10,223Pa,0.0,unknown,0.0053,unknown,0.0,-22.507373463847017
3158,2518.4717,3.441326336603544e-05,159Eu,1.0,unknown,1086.0,unknown,0.0,-10.277068504929074
3159,-16339.0,1.4576520394453314e-07,80Zr,0.0,unknown,4.599999999999999,unknown,0.0,-15.741268701927908
3160,-8913.0,5.070094050244632e-08,165Re,0.0,unknown,1.5999999999999999,unknown,0.0,-16.79732137617722
3161,*,2.0914137957259106e-10,184Bi,0.0,unknown,0.006599999999999999,unknown,0.0,-22.288010635372714
3162,11977.0,5.386974928384921e-09,140Sb,1.0,unknown,0.16999999999999998,unknown,0.0,-19.039281847354832
3163,-2967.4438,0.002270134610997034,181Re,0.0,2.18,71640.0,5.621820889920565,0.0,-6.087916149248308
3164,4961.2946,6.686186528760108e-07,57Cr,1.0,unknown,21.1,unknown,0.0,-14.218051964940935
3165,-10504.2727,7.81428245493954e-05,70Se,0.0,362,2466.0,70115.36319152355,0.0,-9.456972321698666
3166,-3432.5558,0.000251730169594646,177W,0.0,230,7944.0,5469.569582481151,0.0,-8.287152799697948
3167,6399.0,6.33761756280579e-08,217Tl,0.0,unknown,1.9999999999999998,unknown,0.0,-16.57417782486301
3168,696.484,0.00020343752376606586,224Rn,1.0,unknown,6420.0,unknown,0.0,-8.50015160873895
3169,-4785.4899,2.8836159910766344e-06,229Pu,0.0,unknown,91.0,unknown,0.0,-12.756465498906106
3170,-3361.3369,8.207214743833498e-15,214Rn,0.0,unknown,2.59e-07,unknown,0.0,-32.43376278066983
3171,7998.3286,2.0407128552234644e-08,31Al,1.0,unknown,0.644,unknown,0.0,-17.70738155830074
3172,14170.0,9.506426344208685e-10,108Y,1.0,unknown,0.03,unknown,0.0,-20.773882902742937
3173,-3015.0,1.901285268841737e-09,273Hs,0.0,unknown,0.06,unknown,0.0,-20.080735722182993
3174,-13917.0,4.128957842167973e-09,65As,0.0,unknown,0.13030000000000003,unknown,0.0,-19.305240800274294
3175,-3254.4521,1.1787968666818768e-05,106In,0.0,unknown,371.99999999999994,unknown,0.0,-11.348431151149809
3176,-10627.2054,1.4193094531903566e-08,20Na,0.0,unknown,0.44789999999999996,unknown,0.0,-18.070510291191837
3177,-17202.0,1.413288716505691e-08,23Al,0.0,unknown,0.44599999999999995,unknown,0.0,-18.07476133238503
3178,-3091.5136,9.848657692600196e-06,128La,0.0,unknown,310.79999999999995,unknown,0.0,-11.528175386929464
3179,5649.0,1.679468654143534e-07,190Ta,1.0,unknown,5.299999999999999,unknown,0.0,-15.59961818486488
3180,-4191.0,1.6160924785154762e-08,227Np,0.0,unknown,0.5099999999999999,unknown,0.0,-17.94066955868672
3181,*,7.605141075366947e-11,208Th,0.0,unknown,0.0024,unknown,0.0,-23.299611547051192
3182,7006.0,4.21451567926585e-08,167Eu,1.0,unknown,1.3299999999999998,unknown,0.0,-16.982146063189294
3183,-10171.0,8.080462392577382e-10,173Au,0.0,unknown,0.0255,unknown,0.0,-20.936401832240712
3184,1451.8768,0.006098562628336756,115Cd,1.0,71.4,192456.0,107.87601588289176,2.064166870254396e-16,-5.099702170267982
3185,-11761.9766,5.893984333409384e-07,110Te,0.0,unknown,18.599999999999998,unknown,0.0,-14.344163424703801
3186,2546.3427,2.1547899713539685e-06,62Fe,1.0,unknown,68.0,unknown,0.0,-13.04781730024685
3187,-17390.0,unknown,59Ga,0.0,unknown,unknown,unknown,0.0,0.0
3188,*,7.922021953507237e-09,120Ce,0.0,unknown,0.24999999999999997,unknown,0.0,-18.653619366542845
3189,13410.0,1.2041473369331e-09,112Nb,1.0,unknown,0.038,unknown,0.0,-20.53749412467871
3190,-7746.8246,5.970035744163054e-06,91Tc,0.0,unknown,188.4,unknown,0.0,-12.028757643280693
3191,7622.0,3.92932288893959e-08,166Eu,1.0,unknown,1.24,unknown,0.0,-17.05221362580601
3192,-7604.3264,1.3392019671964915e-08,46V,0.0,unknown,0.42262,unknown,0.0,-18.128606854266312
3193,*,5.703855806525211e-11,54Zn,0.0,unknown,0.0018,unknown,0.0,-23.587293619502972
3194,2285.3395,1.9583238269069892e-05,219Po,0.718,unknown,618.0,unknown,0.0,-10.840836547965266
3195,10311.6397,6.0207366846655e-08,80Ga,1.0,unknown,1.8999999999999997,unknown,0.0,-16.625471119250562
3196,1532.2128,7.989200699672978e-06,206Tl,1.0,104.6,252.11999999999998,67253.83737895716,1.1162043748678058e-36,-11.737419840778047
3197,-2055.0,13.08,250Cf,0.0,5739.59,412773408.0,1.859884195341778,0.0,2.5710843460290524
3198,5163.8307,1.964661444469795e-08,148Ba,1.0,unknown,0.62,unknown,0.0,-17.745360806365955
3199,-9203.1617,7.472051106548026e-06,128Ce,0.0,unknown,235.8,unknown,0.0,-11.804341017319686
3200,-7656.1526,7.288260197226658e-09,168Ir,0.0,unknown,0.22999999999999998,unknown,0.0,-18.737000975481898
3201,2361.4366,0.026376454483230664,125Sn,1.0,18.6,832377.6,5.977769024855117,1.400459227017963e-12,-3.63528354242278
3202,-6986.5555,9.823307222348974e-07,165Ta,0.0,unknown,31.0,unknown,0.0,-13.83333780093781
3203,-16529.0,1.0837326032397901e-09,65Se,0.0,unknown,0.0342,unknown,0.0,-20.642854640336534
3204,-2046.4473,1.6636246102365196e-05,225Th,0.0,unknown,524.9999999999999,unknown,0.0,-11.003926742831332
3205,10469.4858,5.63731082211575e-09,124Ag,1.0,unknown,0.1779,unknown,0.0,-18.993858689733305
3206,19301.0,3.1688087814028947e-10,45P,0.0,unknown,0.009999999999999998,unknown,0.0,-21.872495191411048
3207,-335.0623,0.05604380561259411,253Es,0.0,6166,1768607.9999999998,460.7953558020508,0.0,-2.881621650957611
3208,-9904.2655,1.4418079955383172e-09,171Pt,0.0,unknown,0.0455,unknown,0.0,-20.357367958448187
3209,665.0,3.168808781402895e-09,282Mt,0.0,unknown,0.09999999999999999,unknown,0.0,-19.569910098417
3210,4380.5376,3.346262073161457e-07,157Pm,1.0,unknown,10.56,unknown,0.0,-14.910251727144841
3211,*,4.119451415823763e-10,253Rf,0.0,unknown,0.013,unknown,0.0,-21.610130926943555
3212,4100.179,5.5454153674550656e-08,112Ru,1.0,unknown,1.7499999999999998,unknown,0.0,-16.707709217487533
3213,566.6347,0.0040315993611681495,105Rh,1.0,33,127227.59999999999,82.60358333075759,5.765245813127642e-18,-5.513592117939723
3214,39.4038,1.0179329226557152,106Ru,1.0,10.03,32123520.0,0.09849829178059834,9.753334447415022e-05,0.01777402465653474
3215,895.1896,0.030061601642710472,147Nd,1.0,57.6,948672.0,13.81165341603671,9.211759605196962e-12,-3.5045066145494244
3216,1636.0,3.156133546277283e-06,216Pb,1.0,unknown,99.6,unknown,0.0,-12.666162840832403
3217,2765.0,0.0002053388090349076,239Pa,1.0,unknown,6480.0,unknown,0.0,-8.490849216076635
3218,11305.8789,1.6667934190179228e-08,54Sc,1.0,unknown,0.526,unknown,0.0,-17.909779071667383
3219,-4807.0,4.7532131721043423e-07,269Hs,0.0,unknown,15.0,unknown,0.0,-14.559274804320745
3220,-10434.0,7.922021953507237e-08,111I,0.0,unknown,2.5,unknown,0.0,-16.3510342735488
3221,6972.9398,4.702512231601896e-08,99Y,1.0,unknown,1.484,unknown,0.0,-16.872583860677768
3222,*,282023981544857.7,12O,0.0,unknown,8.900000000000001e+21,unknown,0.0,33.273013224190095
3223,-4210.3092,1.0900702208025958e-06,166Ta,0.0,unknown,34.4,unknown,0.0,-13.729268441043603
3224,8879.2856,2.6617993763784317e-08,73Ni,1.0,unknown,0.84,unknown,0.0,-17.441678392567734
3225,-6261.2558,0.0002737850787132101,210Rn,0.0,unknown,8640.0,unknown,0.0,-8.203167143624855
3226,140.0,4.753213172104342e-08,259Fm,0.0,unknown,1.4999999999999998,unknown,0.0,-16.86185989731479
3227,909.9134,0.00010723248916267396,69Zn,1.0,321.4,3383.9999999999995,46023.401570209266,8.046181267400504e-28,-9.140511284696842
3228,-6883.1037,4.277891854893908e-08,215Th,0.0,unknown,1.3499999999999999,unknown,0.0,-16.96722041297262
3229,3001.1457,7.129819758156514e-06,107Ru,1.0,unknown,225.0,unknown,0.0,-11.851224603218535
3230,9929.555,1.3150556442822013e-08,48Ar,1.0,unknown,0.4149999999999999,unknown,0.0,-18.146801764174395
3231,2375.5,0.0004980606890257813,129Sb,1.0,68,15717.599999999997,1121.450628019364,4.246569917654028e-24,-7.604788622851003
3232,7814.9194,1.5939108170456562e-08,36Si,1.0,unknown,0.503,unknown,0.0,-17.954490114305354
3233,13870.0,4.753213172104343e-10,113Zr,0.0,unknown,0.015,unknown,0.0,-21.467030083302884
3234,5480.0,1.5844043907014474e-07,185Yb,0.0,unknown,5.0,unknown,0.0,-15.657887092988856
3235,8272.6693,2.5350470251223157e-09,96Kr,1.0,unknown,0.07999999999999999,unknown,0.0,-19.79305364973121
3236,*,3.644130098613329e-11,193Rn,0.0,unknown,0.0011499999999999998,unknown,0.0,-24.035318342029935
3237,-652.7561,0.16563997262149213,254Cf,0.0,unknown,5227200.0,unknown,0.0,-1.7979386855940132
3238,-5415.0,3.1688087814028947e-10,274Ds,0.0,unknown,0.009999999999999998,unknown,0.0,-21.872495191411048
3239,-6389.3929,0.0003137120693588866,93Tc,0.0,476.1,9900.0,17291.059261988656,0.0,-8.067034969300275
3240,-6772.0862,4.372956118335995e-06,189Tl,0.0,unknown,138.0,unknown,0.0,-12.340071320265752
3241,-4795.7039,unknown,126Xe,0.0,unknown,unknown,unknown,0.0,0.0
3242,-1591.3282,0.0011818389231120236,165Er,0.0,5.33,37295.99999999999,28.9623459858643,0.0,-6.740683644147418
3243,-6553.9925,6.312267092554567e-05,174W,0.0,unknown,1992.0,unknown,0.0,-9.670430567278412
3244,-2827.6624,0.0008464522016883413,199Tl,0.0,7.6,26712.0,47.80851339098076,0.0,-7.074456823799466
3245,*,2.344918498238142e-10,213Pa,0.0,unknown,0.0073999999999999995,unknown,0.0,-22.17360028419497
3246,-3434.5345,0.00020647958019621263,163Tm,0.0,unknown,6516.0,unknown,0.0,-8.48530903570102
3247,-10567.0,1.4893401272593605e-06,136Sm,0.0,unknown,46.99999999999999,unknown,0.0,-13.417177403712897
3248,-16925.0,5.482039191827008e-09,33Ar,0.0,unknown,0.173,unknown,0.0,-19.021788689907314
3249,-7770.0,8.238902831647527e-08,130Pm,0.0,unknown,2.6,unknown,0.0,-16.31181356039552
3250,5653.4982,4.721525084290313e-08,159Pm,1.0,unknown,1.4899999999999998,unknown,0.0,-16.86854888546559
3251,1038.124,unknown,50V,0.0,unknown,unknown,unknown,0.0,0.0
3252,8089.9214,1.1090830734910133e-08,57V,1.0,unknown,0.35,unknown,0.0,-18.317147129921633
3253,-12580.0,1.6477805663295054e-07,118Ba,0.0,unknown,5.2,unknown,0.0,-15.618666379835574
3254,-920.0039,unknown,83Kr,0.0,1.5,unknown,unknown,0.0,0.0
3255,-877.0,0.00015210282150733895,266Db,0.0,unknown,4800.0,unknown,0.0,-8.790953808526973
3256,23931.8152,unknown,12Li,0.0,unknown,unknown,unknown,0.0,0.0
3257,1955.6357,6.932086090196973e-06,161Gd,1.0,unknown,218.76,unknown,0.0,-11.879349766944385
3258,18075.0,9.506426344208685e-10,48Cl,0.0,unknown,0.03,unknown,0.0,-20.773882902742937
3259,-11960.0,6.781250792202195e-08,87Tc,0.0,unknown,2.1399999999999997,unknown,0.0,-16.506519176389197
3260,-3680.4357,0.0020191649555099246,135Ce,0.0,3.94,63720.0,15.315849440890814,0.0,-6.205071241398971
3261,*,3.1688087814028947e-10,116La,0.0,unknown,0.009999999999999998,unknown,0.0,-21.872495191411048
3262,*,6.33761756280579e-11,174Hg,0.0,unknown,0.002,unknown,0.0,-23.481933103845147
3263,*,4.008543108474662e-09,9C,0.0,unknown,0.1265,unknown,0.0,-19.33483797623752
3264,7361.0,1.869597181027708e-07,216Tl,1.0,unknown,5.9,unknown,0.0,-15.492372654511282
3265,-3245.0869,3.4223134839151266e-12,218Pa,0.0,unknown,0.000108,unknown,0.0,-26.40070433626301
3266,8343.9631,7.3041042411336724e-09,147Cs,1.0,unknown,0.23049999999999998,unknown,0.0,-18.73482942196839
3267,485.8684,0.009308692676249144,166Dy,1.0,14.1,293760.0,9.668845421459892,5.451100092737694e-16,-4.676806619008693
3268,*,unknown,29Ar,0.0,unknown,unknown,unknown,0.0,0.0
3269,-3346.0,8.74591223667199e-06,241Bk,0.0,unknown,276.0,unknown,0.0,-11.646924139705806
3270,*,1.7428448297715922e-09,182Pb,0.0,unknown,0.055,unknown,0.0,-20.167747099172622
3271,-10504.1795,3.802570537683474e-06,112Te,0.0,unknown,120.0,unknown,0.0,-12.47983326264091
3272,16557.4995,1.4639896570081375e-09,19C,1.0,unknown,0.0462,unknown,0.0,-20.3421004863174
3273,-2516.0,1.9646614444697947e-07,259Lr,0.0,unknown,6.199999999999999,unknown,0.0,-15.44277571337191
3274,12028.0,3.263873044844982e-09,87Ge,1.0,unknown,0.103,unknown,0.0,-19.54035129617546
3275,-3164.0,1.4576520394453314e-07,285Nh,0.0,unknown,4.599999999999999,unknown,0.0,-15.741268701927908
3276,556.8759,0.001387,10Be,1.0,202.64,43770.3912,15480.966622099186,2.1203607815335442e-19,-6.580612137649442
3277,6090.6528,7.573452987552918e-07,95Sr,1.0,unknown,23.899999999999995,unknown,0.0,-14.093446546485492
3278,-4588.9724,3.97368621187923e-05,141Pm,0.0,279,1253.9999999999998,52750.222537058326,0.0,-10.13323128423009
3279,-2404.2523,4.372956118335995e-06,252Md,0.0,unknown,138.0,unknown,0.0,-12.340071320265752
3280,-2213.8573,2.8519279032626054e-15,215Fr,0.0,unknown,9e-08,unknown,0.0,-33.4907811720391
3281,-3409.0,3.168808781402895e-07,271Hs,0.0,unknown,10.0,unknown,0.0,-14.96473991242891
3282,4369.4525,1.56539153801303e-07,149Ce,1.0,unknown,4.9399999999999995,unknown,0.0,-15.669959674223124
3283,-447.6529,1.907622886404543e+19,5He,0.0,unknown,6.02e+26,unknown,0.0,44.394974671742965
3284,16870.0,2.2181661469820264e-10,61Sc,0.0,unknown,0.007,unknown,0.0,-22.22917013534978
3285,3008.4937,4.372956118335995e-06,187Ta,1.0,unknown,138.0,unknown,0.0,-12.340071320265752
3286,3544.8865,9.528608005678505e-07,106Rh,1.0,150,30.069999999999997,1555653.4558089252,1.0571790451947316e-42,-13.863797008422518
3287,-1064.051,unknown,85Rb,0.0,unknown,unknown,unknown,0.0,0.0
3288,9351.96,7.573452987552919e-09,103Y,1.0,unknown,0.239,unknown,0.0,-18.69861673247358
3289,*,1.5527163028874184e-11,112Cs,0.0,unknown,0.00049,unknown,0.0,-24.888430172282558
3290,-6076.0,2.0914137957259106e-10,256Rf,0.0,unknown,0.006599999999999999,unknown,0.0,-22.288010635372714
3291,*,1.0140188100489263e-09,91Pd,0.0,unknown,0.032,unknown,0.0,-20.709344381605366
3292,3103.0,1.08373260323979e-05,180Lu,1.0,unknown,342.0,unknown,0.0,-11.43251426836035
3293,-5117.1423,0.0001833219256217203,95Ru,0.0,unknown,5785.200000000001,unknown,0.0,-8.60426679422338
3294,-4507.0351,unknown,168Yb,0.0,unknown,unknown,unknown,0.0,0.0
3295,-2148.8006,1.3942758638172738e-11,216Ac,0.0,unknown,0.00043999999999999996,unknown,0.0,-24.996060836474925
3296,-4176.0,3.2321849570309527e-09,284Cn,0.0,unknown,0.102,unknown,0.0,-19.55010747112082
3297,7108.8741,1.6921438892691459e-07,96Y,1.0,unknown,5.34,unknown,0.0,-15.592099352450852
3298,-4812.4721,unknown,206Fr,0.0,unknown,unknown,unknown,0.0,0.0
3299,*,unknown,104Te,0.0,unknown,unknown,unknown,0.0,0.0
3300,*,3.168808781402895e-12,225Am,0.0,unknown,0.0001,unknown,0.0,-26.477665377399138
